s ,Toronto,,,,,,,,,,Pheonix,,,,,,,,,,Las Vegas,,,,,,,,,
k,10,20,30,40,50,60,70,80,90,100,10,20,30,40,50,60,70,80,90,100,10,20,30,40,50,60,70,80,90,100
USG,0.010808353,0.011936171,0.01261309,0.012994419,0.013331304,0.013602008,0.013798687,0.013974647,0.014114485,0.014239223,0.009680734,0.011132198,0.011918245,0.012448283,0.01282508,0.013124286,0.013354632,0.013571999,0.01375671,0.013914653,0.012927518,0.014583971,0.01536853,0.015878726,0.016226461,0.016515392,0.016744216,0.016927298,0.01707796,0.017210791
GeoSoCa,0.004202766,0.004722913,0.004991617,0.005127783,0.005242328,0.0053211,0.005394488,0.005445998,0.005498966,0.005532974,0.005015754,0.005649368,0.005975133,0.00620707,0.006352324,0.006467696,0.006553432,0.006621116,0.00666875,0.006715146,0.006446835,0.007182596,0.007515967,0.007737344,0.007883235,0.007994796,0.008085878,0.008158414,0.008215251,0.008264269
RankGeoFM,0.010852578,0.012583094,0.013405131,0.013994818,0.014385965,0.014690392,0.014922676,0.015132714,0.015291546,0.015422854,0.012162115,0.013892629,0.014888496,0.015529491,0.01599628,0.016351631,0.016658785,0.016895286,0.017074838,0.017244873,0.015864875,0.017846686,0.01878647,0.019388324,0.019813963,0.020156618,0.020405586,0.020615464,0.02078501,0.020929457
MF,0.000182139,0.000207595,0.000240255,0.000257635,0.000275924,0.000284173,0.000292719,0.000310884,0.000314565,0.000318897,0.000172735,0.000207746,0.000218889,0.000226588,0.000233507,0.000237909,0.000241333,0.000245399,0.000248876,0.000253444,5.32E-05,6.69E-05,7.39E-05,7.71E-05,7.96E-05,8.21E-05,8.52E-05,9.10E-05,9.26E-05,9.43E-05
WRMF,0.006262494,0.00726404,0.007815993,0.008204225,0.008498681,0.008749886,0.008934944,0.009092402,0.009229857,0.009349278,0.005779421,0.006791918,0.007292381,0.007628136,0.007871213,0.008058209,0.008215866,0.008350739,0.008460973,0.008554372,0.002669048,0.003143304,0.00343213,0.00363367,0.003780754,0.003898451,0.003985634,0.004071653,0.004138639,0.004201502
GeoMF,0.000757293,0.000883059,0.000957475,0.001011799,0.001043566,0.001083028,0.001112164,0.001143281,0.001166717,0.001186217,0.001062064,0.001259586,0.001357953,0.001416595,0.001470671,0.001511823,0.001546056,0.001572696,0.00159964,0.001621331,0.000557479,0.000673982,0.00074998,0.000803788,0.000849438,0.000881171,0.000906334,0.00092751,0.000949431,0.000966775
LORE,0.003713975,0.004115771,0.004294239,0.004416755,0.004512578,0.004573469,0.004622552,0.004668209,0.004708564,0.004738078,0.004504399,0.005122526,0.005434211,0.005615126,0.005743966,0.005842062,0.005901586,0.005968337,0.006009228,0.006039263,,,,,,,,,,
GEARP,0.006983,0.00834,0.009002,0.009443,0.00979,0.010026,0.010212,0.010378,0.010531,0.010649,0.00732,0.00902,0.009952,0.010603,0.011062,0.011403,0.011711,0.011941,0.012159,0.01231,,,,,,,,,,
